0221	272,130,153,163,130,239,12,272,230,205,38,286,85,163,79,239,161,166,230,157,85,38,12,236,205,153,166,79,339,55,300,161,126,55,126,339,286,236,300,157
0222	8,299,48,247,127,327,173,16,348,338,299,247,127,114,48,282,45,68,338,187,60,318,221,245,60,334,187,348,45,68,173,16,334,114,327,318,245,282,221,8
0223	323,193,246,287,154,193,228,316,331,323,254,287,331,149,340,128,86,4,74,119,316,178,149,178,119,154,340,128,74,254,140,349,246,86,349,40,4,40,140,228
0224	181,41,191,260,76,276,98,91,337,41,268,35,91,253,76,350,5,184,121,32,5,184,35,253,268,191,260,350,121,252,115,337,283,181,276,98,32,115,252,283
0225	250,195,165,346,206,274,320,19,229,320,234,183,134,195,206,233,194,134,183,298,204,138,165,250,335,229,306,107,194,19,306,234,274,233,204,298,138,107,346,335
0226	92,120,241,61,242,289,37,242,259,307,225,133,61,52,249,225,120,279,92,279,289,148,333,202,307,133,259,132,333,0,241,0,132,328,202,148,37,249,328,52
0227	355,226,265,244,29,265,212,99,160,14,214,14,106,319,280,212,43,141,142,101,226,106,17,237,43,29,319,244,280,142,101,278,141,214,99,17,237,160,278,355
0228	70,345,159,285,216,257,175,314,103,192,344,257,70,87,3,155,314,345,30,3,155,192,175,1,21,95,87,103,30,21,222,291,95,1,159,291,285,216,222,344
0229	295,64,277,295,210,277,64,26,136,167,312,197,189,26,218,240,210,135,218,69,312,167,294,189,10,2,185,135,139,294,10,139,69,185,347,2,197,240,136,347
0301	297,322,309,171,321,102,251,227,190,102,57,322,182,196,297,190,111,255,42,227,6,269,6,27,269,321,251,324,325,196,27,171,324,57,42,325,255,182,111,309
0302	137,67,343,308,248,67,177,137,275,75,51,304,308,275,281,200,281,104,75,332,177,77,353,200,343,170,147,108,51,332,104,13,77,108,304,248,147,170,353,13
0303	97,82,179,258,211,124,18,39,156,179,284,54,18,39,7,168,100,176,81,82,28,100,113,284,211,125,176,168,113,156,125,81,23,54,7,23,258,124,97,28
0304	288,290,288,290,122,264,93,198,263,109,80,73,220,313,122,172,264,351,15,109,243,263,73,198,220,169,351,270,169,231,270,15,231,93,172,262,243,262,80,313
0305	20,33,217,158,217,112,209,199,12,207,123,56,174,63,83,33,153,174,238,207,158,112,199,236,63,236,208,56,208,34,116,34,116,20,153,238,123,209,83,12
0306	131,180,36,223,88,299,85,329,180,79,50,302,256,329,66,317,117,354,292,85,118,299,66,88,292,36,223,118,50,131,157,317,215,302,215,354,79,117,157,256
0307	286,129,49,145,187,59,203,150,205,339,296,150,273,205,53,301,310,301,271,25,219,129,25,203,339,273,219,201,49,173,145,187,310,59,53,296,201,286,271,173
0308	44,338,330,94,247,130,318,55,272,311,96,349,143,130,48,55,338,230,35,349,94,149,96,44,326,143,311,16,247,272,149,230,330,48,68,16,318,68,35,326
0309	8,76,119,293,9,84,260,184,260,24,191,163,9,24,84,114,340,71,8,184,336,152,119,235,11,114,76,340,239,60,11,191,60,336,239,71,163,152,293,235
0310	78,166,194,19,327,193,78,320,253,40,250,115,320,188,228,166,224,342,261,315,224,194,315,250,115,40,342,19,188,148,134,327,221,228,193,134,148,253,221,261
0311	32,334,249,232,132,45,37,181,249,32,22,334,232,22,267,246,5,267,65,121,58,138,37,65,45,132,151,323,181,121,98,5,246,120,151,120,58,323,138,98
0312	178,252,164,101,178,46,316,331,316,127,46,204,4,204,331,41,337,14,107,4,337,266,252,74,350,127,266,146,307,164,350,74,41,183,146,101,307,107,14,183
0313	306,106,306,133,167,162,2,86,110,62,21,155,274,144,278,62,1,155,162,319,3,319,1,333,106,3,2,95,167,278,87,86,274,144,95,333,110,87,133,21
0314	165,99,165,212,312,136,225,259,312,139,289,38,347,233,355,289,348,105,347,91,225,251,212,26,355,91,139,259,43,251,26,348,136,303,43,303,233,105,99,38
0315	154,57,10,102,140,186,298,17,175,10,17,276,64,206,102,216,291,297,64,57,229,186,297,242,154,279,309,206,216,234,298,234,279,242,291,276,175,140,309,229
0316	214,308,294,69,335,159,171,341,294,332,171,257,104,275,268,159,147,332,147,200,345,325,69,218,192,104,345,214,192,341,257,200,218,268,70,335,325,308,275,70
0317	27,346,314,284,220,137,100,179,125,211,27,179,77,103,13,227,321,168,220,258,54,227,30,346,137,328,77,30,13,125,211,314,258,100,54,328,103,321,168,284
0318	182,255,280,189,254,156,47,51,295,290,305,226,80,295,287,237,182,124,226,196,287,196,285,254,290,73,285,156,73,237,343,305,51,80,124,255,343,280,189,47
0319	344,174,180,322,42,180,270,67,270,128,208,241,185,209,281,329,244,283,243,128,244,208,97,83,97,174,241,283,277,322,67,243,281,83,344,185,329,209,277,42
0320	273,153,238,66,313,153,302,131,39,18,238,88,177,223,131,72,66,28,273,302,72,36,122,39,36,50,28,351,313,223,33,88,351,18,122,50,299,33,299,177
0321	93,215,292,92,219,256,23,215,202,301,213,205,296,324,20,301,12,213,248,205,231,202,92,296,256,20,248,23,150,85,245,219,245,231,324,85,12,93,150,292
0322	354,236,157,163,108,158,117,89,169,207,236,31,90,326,300,195,339,300,172,353,163,354,207,142,117,15,169,89,339,15,157,172,195,142,158,353,90,31,326,108
0323	76,63,60,340,34,310,11,84,60,113,184,217,349,76,304,217,239,288,11,272,96,288,272,113,96,239,310,349,340,79,197,84,63,197,184,210,304,210,79,34
0324	250,109,5,118,109,311,8,61,22,16,176,269,16,247,269,44,240,55,230,35,129,247,230,22,240,129,250,55,5,44,170,222,311,8,118,170,35,61,222,176
0325	260,40,59,116,350,152,81,53,315,81,98,53,173,32,166,263,116,135,232,253,40,350,262,263,166,330,135,320,330,253,315,260,32,262,152,98,173,320,59,232
0326	282,164,148,266,114,29,293,9,319,107,261,282,123,78,286,58,107,9,331,37,114,111,148,352,29,37,352,78,249,58,266,319,249,293,123,331,164,111,261,286
0327	65,274,203,183,265,121,49,25,336,110,26,265,110,46,274,336,25,167,318,65,203,26,246,278,134,264,121,246,264,71,41,71,134,46,318,41,167,183,49,278
0328	235,138,312,221,0,21,233,355,199,316,199,235,160,106,141,312,160,228,3,141,3,14,316,21,14,151,112,233,151,355,333,188,0,333,106,228,138,221,112,188
0329	133,145,2,7,17,251,297,267,133,162,155,251,162,91,2,218,19,102,291,348,68,155,298,191,7,297,298,259,145,191,291,259,91,17,68,102,348,218,19,267
0330	1,224,345,212,175,224,1,309,341,70,201,271,317,147,181,43,252,289,127,149,178,175,43,289,317,147,341,181,70,212,146,309,201,178,252,127,271,345,149,146
0331	120,325,86,95,225,95,159,165,321,275,52,306,100,24,74,165,306,139,342,13,74,13,206,24,120,325,159,342,86,275,303,225,206,321,139,52,334,303,334,100
0401	45,154,179,182,343,82,192,216,4,87,10,254,10,4,30,196,6,143,305,154,196,229,220,305,45,346,220,87,6,216,346,82,179,143,254,30,192,343,229,182
0402	257,314,115,200,27,307,242,28,287,38,283,209,140,28,287,283,226,174,124,257,168,124,226,101,174,38,101,258,187,200,258,314,27,307,187,242,209,115,140,168
0403	171,132,290,62,211,94,66,122,214,211,75,97,94,290,273,88,97,280,51,130,75,280,48,237,273,237,137,130,214,66,171,234,137,48,132,88,234,122,62,51
0404	204,236,33,193,131,136,131,236,156,337,322,204,189,150,322,276,194,64,244,119,42,276,117,244,351,156,337,42,117,193,33,351,308,194,150,119,136,189,64,308
0405	125,163,177,12,339,292,15,323,125,99,323,208,99,292,12,103,243,335,202,243,353,248,340,284,208,163,284,18,15,353,177,20,340,339,248,202,103,20,18,335
0406	255,85,207,197,349,302,255,197,128,50,299,347,50,302,349,157,245,344,153,300,231,157,300,299,144,245,296,85,347,54,153,304,144,128,231,304,54,344,296,207
0407	93,172,205,109,205,256,238,180,47,105,277,256,277,56,109,104,238,96,105,142,223,31,172,270,47,56,270,39,44,186,31,180,93,142,39,223,104,44,96,186
0408	354,90,295,261,330,23,329,310,279,285,126,34,63,329,301,79,295,40,279,40,185,126,135,23,90,330,185,164,301,261,164,79,210,135,34,354,210,285,310,63
0409	198,324,230,272,266,264,84,116,262,324,272,73,294,69,269,73,55,326,230,266,213,262,350,69,294,166,198,350,166,116,269,55,152,84,264,176,152,213,326,176
0410	288,232,355,241,328,312,265,108,77,328,203,121,336,313,239,76,253,222,313,108,239,78,121,282,222,336,312,77,203,232,293,78,288,265,293,76,355,253,241,282
0411	338,247,338,316,281,9,160,227,188,134,247,110,316,9,160,106,246,113,320,190,65,106,332,80,281,190,227,315,332,134,188,118,110,118,320,80,246,315,113,65
0412	114,46,114,228,59,251,41,228,184,268,29,249,169,16,251,11,268,11,184,235,91,0,235,29,138,16,26,46,91,167,41,138,26,0,167,83,59,169,249,83
0413	318,36,52,49,148,260,133,2,158,224,67,155,68,95,17,181,274,158,148,181,49,133,2,260,212,278,212,178,95,178,155,68,52,67,278,36,318,224,274,17
0414	162,57,107,286,100,165,107,161,250,298,100,19,81,286,173,161,297,173,348,297,120,32,217,348,217,298,303,32,25,120,250,303,19,57,275,25,162,165,275,81
0415	22,175,35,60,192,334,319,35,87,331,175,5,334,101,37,333,254,331,7,87,61,37,311,179,60,146,5,179,61,22,341,101,341,333,254,192,146,7,311,319
0416	218,214,45,305,124,154,1,24,218,1,102,219,305,124,13,45,214,215,27,141,24,199,141,70,92,70,283,13,215,219,154,102,43,199,233,92,43,27,283,233
0417	112,306,14,51,229,306,307,66,325,132,195,263,14,187,112,21,259,115,229,307,342,317,259,174,66,174,342,206,132,137,206,325,115,187,195,51,263,21,317,137
0418	4,119,111,211,271,97,177,314,321,62,177,290,4,97,168,209,170,127,211,257,145,6,193,111,271,257,6,62,170,290,314,193,168,209,321,64,127,119,64,145
0419	327,10,136,237,221,189,276,226,234,99,136,202,130,287,74,287,237,335,189,276,3,159,75,159,130,88,99,226,156,234,3,156,74,10,327,88,202,335,221,75
0420	58,296,117,56,299,231,345,54,20,267,50,163,191,94,172,15,347,255,345,123,20,94,296,172,255,231,117,58,304,123,163,299,50,347,15,54,304,191,56,267
0421	344,122,31,302,352,197,243,149,109,225,47,185,352,129,128,186,310,30,109,280,225,129,280,329,47,128,31,186,122,302,30,310,131,329,197,185,131,243,344,149
0422	28,210,82,308,208,53,194,55,44,210,85,354,28,82,194,236,103,208,98,300,236,98,18,144,44,200,53,55,300,144,252,200,354,18,85,103,308,23,252,23
0423	340,105,248,270,284,261,346,248,346,157,270,116,330,48,79,258,96,258,351,312,261,201,323,350,201,157,105,198,350,340,48,198,330,312,284,96,323,351,79,116
0424	90,216,125,343,244,182,256,104,139,121,76,216,76,277,244,152,336,183,291,336,291,121,90,353,176,343,256,353,196,182,277,34,104,196,139,34,125,152,183,176
0425	294,238,269,332,71,223,126,272,59,273,239,12,106,223,106,77,294,238,164,355,269,9,71,143,232,273,272,227,232,59,77,9,332,164,355,239,143,126,227,12
0426	52,222,242,0,39,253,0,166,213,268,150,39,166,268,118,222,242,150,318,52,326,318,118,240,190,282,190,240,301,171,253,326,167,213,135,301,135,171,167,282
0427	78,91,264,295,153,262,142,230,316,349,68,89,142,262,264,68,316,17,320,17,2,349,295,73,212,73,29,16,89,153,230,91,188,16,29,212,188,2,320,78
0428	36,241,266,36,134,274,33,293,63,266,173,247,134,147,309,228,247,120,224,113,241,293,147,32,63,140,19,224,228,173,32,114,140,120,114,309,113,19,33,274
0429	311,49,179,215,275,245,298,315,46,215,26,339,246,339,251,133,180,162,108,275,311,220,315,72,298,133,180,49,220,246,72,67,108,162,251,179,26,67,46,245
0430	204,338,204,13,174,69,11,65,192,175,184,192,217,61,41,84,42,289,155,146,338,22,41,218,217,13,65,146,155,84,22,11,175,69,174,42,289,218,61,184
0501	35,207,158,45,169,187,45,319,81,100,27,341,207,21,341,187,21,70,83,81,115,151,35,337,110,286,25,70,151,169,286,100,337,115,319,158,27,110,25,83
0502	348,14,334,138,313,14,305,154,348,101,40,112,206,60,161,305,306,60,24,101,154,279,24,177,279,161,206,138,313,178,97,145,97,112,177,306,145,40,334,178
0503	127,160,203,87,165,287,170,165,342,278,38,325,3,189,181,325,203,189,237,170,38,156,99,43,99,159,3,156,87,37,278,181,37,342,43,237,287,159,127,160
0504	259,5,111,303,321,5,331,263,128,303,111,193,317,263,86,265,229,231,123,86,292,234,123,292,94,229,259,297,94,271,317,265,271,234,128,321,193,331,231,297
0505	197,195,226,307,132,250,327,102,10,194,74,102,137,267,276,132,51,74,327,276,347,296,307,257,304,214,257,214,137,304,197,51,347,10,296,267,250,195,226,194
0506	191,280,4,202,302,236,185,54,4,122,202,322,75,66,75,191,130,54,130,80,185,80,200,56,281,122,88,236,281,280,57,88,322,30,200,66,56,57,302,30
0507	116,92,199,85,199,354,48,255,53,248,324,124,205,85,205,354,116,98,211,53,98,48,285,310,260,248,255,254,324,124,92,23,260,23,310,211,136,285,136,254
0508	117,107,76,59,249,299,28,79,168,198,107,90,76,186,8,90,125,168,58,141,235,201,125,59,210,121,235,28,117,79,299,141,249,198,58,121,210,186,201,8
0509	82,351,353,50,219,353,232,328,332,282,50,328,95,71,144,282,15,196,290,345,12,82,351,144,126,291,344,290,332,196,71,291,232,15,95,126,345,219,344,12
0510	243,216,258,253,78,329,55,242,131,308,44,308,6,261,272,261,9,243,350,242,350,20,44,258,272,329,20,78,131,39,55,39,52,105,52,253,9,6,105,216
0511	227,172,0,239,32,183,62,240,223,17,333,183,142,2,301,32,142,17,230,172,227,240,239,336,230,323,301,336,333,352,314,270,352,270,2,0,62,314,223,323
0512	19,251,209,288,93,251,63,36,209,269,157,34,247,149,277,63,288,171,264,150,157,149,93,109,238,247,77,269,31,277,109,36,171,264,19,77,150,34,238,31
0513	330,343,300,298,343,29,26,129,26,326,67,104,213,298,213,120,228,164,180,256,326,295,164,180,300,120,140,228,129,104,49,140,29,330,346,49,295,346,256,67
0514	7,184,192,176,192,68,174,283,163,68,212,134,174,212,7,176,153,294,113,335,283,286,134,294,184,113,175,179,268,163,268,69,73,179,175,153,69,73,335,286
0515	143,252,338,35,133,246,100,252,207,309,221,35,151,221,246,318,100,133,143,61,45,338,208,11,1,119,207,106,1,318,45,315,309,61,151,119,208,315,106,11
0516	152,274,21,108,316,13,187,222,108,115,83,114,340,312,161,316,83,114,177,215,65,340,152,187,18,215,177,161,13,233,147,222,233,147,21,274,312,65,18,115
0517	64,224,204,203,204,64,145,41,178,305,16,178,81,97,110,305,339,41,203,155,170,146,165,339,155,225,91,81,165,170,225,146,224,16,145,334,97,91,110,334
0518	321,189,118,206,156,38,206,169,158,289,111,24,319,38,273,321,156,304,342,37,275,289,158,169,37,111,128,273,189,275,348,342,262,24,262,118,304,348,128,319
0519	317,188,132,263,22,123,331,43,317,188,138,190,307,22,307,132,27,331,148,27,46,167,292,112,94,263,112,190,46,94,123,297,278,148,138,278,167,297,43,292
0520	159,311,327,181,72,194,173,159,254,57,72,214,185,5,60,325,173,234,60,137,4,231,327,311,57,234,181,137,5,325,40,214,87,40,185,194,4,254,231,87
0521	8,122,101,218,85,281,160,127,8,66,116,198,313,127,122,160,101,154,33,248,85,66,313,241,154,271,281,271,136,303,257,116,198,248,241,257,303,33,218,136
0522	200,267,10,199,202,284,162,299,320,199,235,259,121,284,102,42,354,30,235,293,259,102,162,267,299,202,42,197,293,320,58,354,58,245,121,245,200,197,10,30
0523	166,287,265,196,84,71,92,51,337,324,232,219,196,56,287,229,219,229,99,23,56,280,99,51,324,84,182,166,80,265,71,182,103,80,92,280,103,337,232,23
0524	310,9,105,260,236,210,285,329,349,201,310,328,279,350,237,350,201,54,217,126,255,105,54,217,237,79,236,279,332,255,260,79,126,9,332,210,349,329,285,328
0525	322,290,6,125,124,290,2,76,20,322,2,55,20,125,76,172,250,270,6,48,142,168,347,253,82,355,183,250,48,168,124,270,253,142,82,347,355,172,183,55
0526	28,230,50,19,117,28,19,216,247,258,226,75,117,44,90,50,144,75,345,90,96,323,144,230,96,239,216,345,149,247,95,149,226,258,93,239,93,44,323,95
0527	301,186,69,39,29,288,261,205,180,330,264,29,195,261,109,69,301,171,302,272,341,186,272,195,288,341,306,25,264,205,244,180,244,306,302,39,171,25,109,330
0528	0,298,249,179,286,86,151,249,153,193,113,134,220,140,70,179,228,286,140,3,223,49,134,70,86,151,3,0,228,256,153,298,213,223,49,213,193,256,113,220
0529	143,238,333,336,143,333,221,68,353,88,294,282,52,135,277,15,107,77,294,152,353,52,296,34,282,67,88,277,221,34,152,336,135,107,77,238,68,67,296,15
0530	240,352,283,184,83,114,176,352,62,114,233,18,11,191,176,78,314,18,26,62,305,11,191,314,351,283,326,21,326,26,233,83,184,211,78,305,351,21,211,240
0531	316,100,346,224,133,266,89,98,242,7,268,192,338,145,104,89,7,61,63,346,145,63,61,268,100,47,309,224,316,17,133,242,309,98,338,17,192,104,47,266
0601	189,319,246,212,343,32,276,157,14,206,177,35,274,35,189,31,73,141,73,157,274,203,150,203,222,150,319,106,177,31,14,246,222,206,106,32,276,141,212,343
0602	315,155,315,289,12,204,208,262,263,209,291,178,225,289,111,161,262,204,291,227,163,263,115,178,12,148,208,225,97,163,147,161,209,147,111,97,115,155,227,148
0603	234,175,335,348,215,321,185,327,138,275,169,181,252,348,5,8,167,112,164,5,252,169,164,215,8,40,174,327,185,181,175,112,138,40,234,335,321,275,167,174
0604	190,65,257,158,87,127,278,271,65,271,295,127,160,108,313,188,313,311,108,243,188,311,295,146,243,197,190,170,257,146,160,87,297,170,165,197,297,278,165,158
0605	64,45,293,159,318,199,137,27,194,199,45,58,64,293,27,194,317,198,235,10,317,235,267,30,10,137,58,267,304,325,72,245,72,30,198,304,325,245,159,318
0606	128,56,280,85,303,156,334,196,265,241,229,85,102,94,340,354,132,354,231,196,207,41,207,334,265,94,128,280,41,340,56,102,231,36,241,229,303,156,132,36
0607	219,259,331,236,320,80,248,130,248,324,219,331,201,71,214,200,279,38,46,129,214,329,38,339,37,71,320,80,339,129,46,329,259,236,324,37,200,201,130,279
0608	328,91,168,310,284,292,168,273,60,269,217,328,337,60,154,54,285,292,285,131,287,284,59,287,273,136,310,217,337,122,59,118,54,269,122,136,154,118,91,131
0609	51,96,139,183,19,16,92,19,187,74,16,44,50,117,74,187,96,350,183,322,230,139,92,350,33,51,332,50,48,33,230,117,48,43,173,322,332,43,173,44
0610	255,180,345,95,79,286,300,323,312,79,69,323,281,49,121,239,286,103,255,171,312,182,247,116,103,180,69,121,281,239,182,345,22,49,171,300,22,116,95,247
0611	228,355,101,24,143,223,308,220,228,53,101,6,355,306,110,308,113,6,205,24,28,1,76,143,258,28,53,149,253,258,220,253,1,113,149,110,306,205,223,76
0612	21,244,195,302,216,119,344,153,336,344,140,244,341,221,21,4,307,301,4,349,120,302,66,68,307,68,120,336,140,119,218,66,301,216,221,218,341,153,349,195
0613	277,78,238,346,144,240,352,70,233,347,3,237,240,176,78,176,11,347,202,238,249,352,11,233,82,126,237,3,82,260,144,70,256,126,249,346,277,202,260,256
0614	351,342,134,298,242,298,203,309,351,34,353,342,264,166,272,333,83,333,203,134,264,254,142,166,142,254,93,84,57,34,84,309,57,242,83,353,0,93,272,0
0615	25,52,133,123,296,211,177,213,133,107,222,172,55,17,283,52,226,89,226,283,55,177,296,25,23,213,123,107,266,282,222,162,172,23,17,89,282,266,211,162
0616	315,164,67,2,178,114,29,63,251,151,163,178,338,9,63,114,204,184,29,204,185,192,338,141,192,67,141,2,81,163,164,9,135,184,151,315,251,185,135,81
